"('project pipeline', 0.499)","('shropshire council', 0.4588)","('undertake feasibility', 0.4052)","('climate action', 0.3923)","('indirect emissions', 0.3904)","('public sector bodies', 0.3377)","('warm homes fund', 0.299)","('total budget', 0.2656)","('reduce', 0.2494)","('energy plant', 0.2438)"
"('renewable energy task', 0.5044)","('shropshire council', 0.362)","('project pipeline', 0.3216)","('additional trees', 0.2843)","('vpp installation offer', 0.2725)","('new build housing', 0.2349)","('government grant', 0.233)","('historic environment surveys', 0.2263)","('tonnes carbon', 0.2137)","('different approaches', 0.1234)"
"('council emissions', 0.5647)","('project pipeline', 0.3912)","('staff resources', 0.3191)","('progress climate', 0.3142)","('reduce', 0.2315)","('shropshire', 0.2249)","('data surveys', 0.215)","('active travel funding', 0.2047)","('dependency', 0.204)","('approximate period', 0.0365)"
"('sustainability issues', 0.4387)","('property council', 0.3852)","('project pipeline', 0.3603)","('departmental working group', 0.301)","('retrofit energy', 0.2965)","('mandatory training', 0.2439)","('pool vehicles', 0.2226)","('tonnes carbon dioxide', 0.1972)","('include', 0.1828)","('scoring process', 0.1067)"
"('tree council', 0.466)","('climate communications', 0.4265)","('change shropshire', 0.3812)","('energy savings', 0.3471)","('project pipeline', 0.3172)","('sequester carbon', 0.2664)","('sc planning', 0.2605)","('promote resilience', 0.2555)","('provide', 0.1663)","('subsidised venues', 0.094)"
"('carbon emissions', 0.5022)","('slough borough council', 0.4928)","('national grid', 0.3141)","('management plan', 0.3136)","('reduction targets', 0.3008)","('sbc energy', 0.2895)","('challenge programme', 0.2313)","('weightings table', 0.1797)","('transport mileage', 0.179)","('raise awareness', 0.1301)"
"('council waste', 0.588)","('carbon emissions', 0.4889)","('slough borough oversight', 0.4085)","('management plan', 0.3679)","('reduction targets', 0.2726)","('electric vehicle infrastructure', 0.2489)","('scope parking', 0.2254)","('housing stock', 0.1187)","('baseline future', 0.0965)","('stairwell lighting', 0.0956)"
"('emission greenhouse', 0.5877)","('recent climate change', 0.5302)","('tonnes carbon dioxide', 0.3683)","('warmest years', 0.258)","('consumption', 0.2247)","('other change', 0.1989)","('transport scope', 0.1977)","('fluctuations', 0.1576)","('march table', 0.1565)","('slough borough council', 0.1425)"
"('climate change', 0.6189)","('uk impacts', 0.4202)","('sequestering carbon', 0.2806)","('sea levels', 0.2672)","('increases', 0.1986)","('river flows', 0.1759)","('coral reefs', 0.129)","('dry periods', 0.1217)","('april march', 0.0681)","('protection', 0.0537)"
"('climate change', 0.6114)","('extreme weather', 0.364)","('major food crops', 0.2938)","('higher sea levels', 0.2866)","('significant risk', 0.283)","('flood defences', 0.2659)","('cost populations', 0.1951)","('uk health', 0.1759)","('negative waves', 0.048)","('april march', 0.0377)"
"('slough emissions reduction', 0.6261)","('executive summary climate', 0.4774)","('borough council', 0.3521)","('equivalent carbon', 0.3391)","('facilitate action', 0.1946)","('modelling tools', 0.1625)","('key sources', 0.1532)","('budget page', 0.1392)","('change poses', 0.1374)","('degrees celcius', 0.1051)"
"('emissions reductions', 0.5937)","('council executive', 0.3519)","('slough borough', 0.3441)","('high ambition pathway', 0.2472)","('buildings transport', 0.2439)","('electric photovoltaic capacity', 0.2088)","('tree planting', 0.1854)","('recommend actions', 0.1481)","('capital cost', 0.0911)","('degrees celcius', 0.0729)"
"('slough borough council', 0.5287)","('carbon footprint', 0.5181)","('reduction pathways', 0.3201)","('savings potential', 0.3023)","('responsible organisations', 0.2978)","('priority areas', 0.2925)","('executive summary backilogramround', 0.2827)","('change', 0.2263)","('black park country', 0.2001)","('citizen engagement', 0.1573)"
"('several climate strikes', 0.5786)","('uk climate', 0.5639)","('slough borough council', 0.4403)","('emergency declarations', 0.3071)","('projections report', 0.297)","('local commitments', 0.2818)","('storm brendan', 0.2559)","('change strategy', 0.2551)","('road blockages', 0.2289)","('term', 0.1466)"
"('slough borough council', 0.483)","('change climate', 0.4571)","('stakeholder engagement', 0.3273)","('energy sources', 0.2789)","('transport planning', 0.2535)","('reduction', 0.2425)","('paris agreement', 0.2021)","('stretch target', 0.165)","('berkshire', 0.1584)","('enablers', 0.1139)"
"('slough borough council', 0.5619)","('stakeholder discussions', 0.3993)","('thames water', 0.3538)","('leisure facilities', 0.2951)","('sustainable forms', 0.2905)","('berkshire business growth', 0.2438)","('tackle climate', 0.2282)","('change', 0.2239)","('carbon neutral', 0.1914)","('different backilogramrounds', 0.0376)"
"('slough borough council', 0.5875)","('local transport plan', 0.5)","('housing strategy', 0.48)","('leisure facilities', 0.3799)","('healthy town', 0.3796)","('different sectors', 0.3018)","('renewal', 0.2659)","('covid recovery strategy', 0.2103)","('pathway', 0.1149)","('carbon neutral', 0.0929)"
"('borough council', 0.4508)","('climate action', 0.421)","('plan objectives', 0.3635)","('change mitigation', 0.3602)","('waste', 0.242)","('key sector', 0.2302)","('co benefits', 0.2115)","('energy supply', 0.1931)","('zero', 0.1408)","('technical page backilogramround', 0.0664)"
"('climate strike', 0.533)","('stakeholder consultation', 0.3976)","('metropolitan borough council', 0.3558)","('subnational action', 0.3298)","('emergency declarations', 0.3193)","('intervention measures', 0.2859)","('low carbon growth', 0.2295)","('green paper implementation', 0.2019)","('stage development', 0.1827)","('zero', 0.1259)"
"('borough stakeholders', 0.4696)","('natural environment goals', 0.4406)","('council opportunity', 0.3932)","('carbon reduction', 0.3769)","('change planning', 0.3367)","('key criteria sequestration', 0.2333)","('support energy', 0.229)","('solihull climate', 0.2217)","('active travel infrastructure', 0.2142)","('message', 0.1601)"
"('feasible projects', 0.4519)","('future emissions pathways', 0.3755)","('metropolitan borough council', 0.3309)","('key stakeholder communications', 0.3202)","('solihull microsite', 0.2723)","('local energy', 0.2432)","('reduction measures', 0.2138)","('anaerobic digestion waste', 0.2035)","('connected bulletin', 0.1937)","('rounds location value', 0.0768)"
"('emissions ambition', 0.45)","('metropolitan borough council', 0.4134)","('private sector partnerships', 0.3888)","('governance leadership', 0.3464)","('action plan', 0.3327)","('domestic buildings', 0.2767)","('livestock management', 0.2685)","('heating systems', 0.2599)","('net total', 0.2046)","('support behaviour', 0.1808)"
"('future emissions pathways', 0.5967)","('carbon reductions', 0.5212)","('scatter interventions', 0.3776)","('demand projects', 0.3046)","('council role', 0.2895)","('action groupings', 0.2602)","('net zero', 0.2582)","('neutrality', 0.2145)","('ei', 0.1598)","('solihull metropolitan', 0.1528)"
"('somerset climate emergency', 0.6403)","('district councils', 0.4002)","('sedgemoor', 0.279)","('carbon future', 0.2575)","('resilient', 0.2422)","('cllr', 0.2182)","('plan', 0.1822)","('adaptive actions', 0.1491)","('great pleasure issues', 0.0769)","('clean growth', 0.0753)"
"('climate change', 0.4782)","('somerset councils', 0.4612)","('equitable society', 0.2544)","('further funding', 0.2539)","('decisive action', 0.2537)","('vulnerable area', 0.2136)","('build', 0.208)","('ities', 0.1742)","('robinson', 0.1488)","('concentrations', 0.1028)"
"('somerset emissions', 0.5697)","('support climate', 0.4565)","('own carbon footprints', 0.3976)","('biodiversity', 0.3514)","('reduce', 0.2898)","('change buildings', 0.2462)","('resilient goal', 0.2409)","('transport', 0.182)","('additional interruption', 0.1302)","('local', 0.1134)"
"('climate emergency', 0.5385)","('global sector summaries', 0.4222)","('minimise emissions', 0.4172)","('change impacts', 0.3554)","('review crisis', 0.3384)","('policy document', 0.2928)","('journeys actions', 0.2634)","('industrial processes covid', 0.2354)","('reduction', 0.2269)","('uk', 0.1242)"
"('somerset emissions', 0.5166)","('carbon footprint', 0.4667)","('better climate emergency', 0.4438)","('uk government', 0.3709)","('thematic sector summaries', 0.3406)","('strategy acknowledgements', 0.2467)","('review funding', 0.2208)","('change work', 0.2088)","('local ities role', 0.1912)","('hinkley point', 0.1167)"
"('carbon neutrality', 0.6479)","('climate mitigation', 0.5834)","('building climate', 0.3391)","('somerset', 0.3307)","('balancing', 0.2748)","('disastrous consequences', 0.2342)","('national', 0.2018)","('measures', 0.1444)","('remaining', 0.1113)","('enable', 0.0183)"
"('sustainable council', 0.5479)","('south ayrshire', 0.4181)","('greenhouse gas', 0.3)","('bodies climate', 0.2661)","('footprint challenge', 0.2565)","('strategic outcomes', 0.2163)","('change framework', 0.2105)","('commits', 0.1955)","('annual workplan', 0.1923)","('environment backilogramround', 0.1386)"
"('south ayrshire council', 0.582)","('sustainable development', 0.4578)","('climate change', 0.4491)","('strategic framework', 0.2534)","('declaration commitmentin', 0.2492)","('clear outcomes', 0.1391)","('issue', 0.1257)","('chief executive 3page', 0.1203)","('waywhat', 0.0912)","('aspiration chimes', 0.0306)"
"('sustainable council', 0.5887)","('south ayrshire', 0.4)","('gas emissions', 0.3902)","('climate trends', 0.28)","('strategic outcomes', 0.2328)","('project register', 0.2293)","('close consultation', 0.2207)","('local flood risk', 0.1934)","('measures', 0.1891)","('year basis', 0.1421)"
"('sustainable development goals', 0.5891)","('national performance frameworkis', 0.4231)","('wide emissions statistics', 0.3502)","('paris agreement', 0.3202)","('scottish government', 0.311)","('figure un', 0.3073)","('organisational boundary', 0.2783)","('priority list', 0.2647)","('reduction', 0.2142)","('target cost', 0.1745)"
"('scottish government climate', 0.6983)","('carbon footprint', 0.4378)","('change plans', 0.2919)","('national outcomes', 0.2547)","('reduction target', 0.2298)","('performance framework', 0.2181)","('reporting requirements', 0.1765)","('un', 0.1446)","('key sectors', 0.1411)","('joint boards', 0.0904)"
"('sustainable council', 0.6389)","('scotland climate', 0.4319)","('change goals', 0.2938)","('low carbon heating', 0.2423)","('volunteer opportunities', 0.2383)","('footprint', 0.234)","('staff engagement', 0.2208)","('electric vehicles', 0.1794)","('vulnerability', 0.1308)","('disadvantage lift', 0.0793)"
"('heat recovery', 0.4613)","('sustainable council table', 0.4169)","('passivent ventilation', 0.3908)","('multipurpose pool', 0.3561)","('original citadel leisure', 0.2691)","('change adaptation', 0.2466)","('procurement policy', 0.2196)","('girvan invergarven', 0.1924)","('open protocol controller', 0.1607)","('gross floor area', 0.0863)"
"('council climate', 0.5482)","('sustainable development strategy', 0.4485)","('national emissions targets', 0.425)","('scottish government', 0.4037)","('change strategy', 0.3457)","('reduction', 0.2497)","('agenda item', 0.1912)","('buildings buildings', 0.16)","('stringent targets', 0.1262)","('mowg', 0.1126)"
"('carbon budgeting', 0.5768)","('further legislation', 0.4245)","('aberdeenshire council', 0.4104)","('national targets', 0.3495)","('boundary emissions', 0.3276)","('step change', 0.2314)","('structured framework', 0.2138)","('net zero', 0.1729)","('pentana action', 0.1246)","('years', 0.0977)"
"('operational emissions', 0.4243)","('sustainable development', 0.4087)","('council', 0.3842)","('funding opportunities', 0.3812)","('public sector fleet', 0.3808)","('green recovery', 0.3445)","('incremental approach', 0.2831)","('running costs', 0.257)","('covid pandemic', 0.2356)","('charge points', 0.111)"
"('council climate', 0.4922)","('financial costs', 0.3714)","('proposals', 0.3204)","('energy use', 0.3033)","('options appraisal', 0.2841)","('reporting requirements', 0.2783)","('development strategy', 0.2664)","('equality impacts', 0.2604)","('eqia', 0.1387)","('enable change', 0.1008)"
"('ayrshire council', 0.5465)","('thematic groups', 0.3866)","('negative impacts community', 0.3756)","('roads process', 0.2766)","('leadership implementation', 0.2615)","('climate', 0.2501)","('template policy', 0.2169)","('cochrane', 0.1834)","('completion status', 0.1433)","('ka9le phone', 0.0713)"
"('scottish government', 0.5636)","('full equality impact', 0.3755)","('low increase participation', 0.3542)","('reduce carbon', 0.3295)","('impact assessment', 0.3003)","('positive attitudes', 0.2896)","('climate', 0.2492)","('low tackle deprivation', 0.1857)","('evidence', 0.1709)","('date september', 0.0673)"
"('energy partnership', 0.4887)","('councils housing', 0.4503)","('reduce carbon', 0.3756)","('cycling provision', 0.3534)","('cambridgeshire', 0.2892)","('nature action', 0.2316)","('insulation measures', 0.1574)","('audit', 0.1545)","('install', 0.0526)","('rag rating', 0.0355)"
"('objective reduce waste', 0.4674)","('ongoing climate change', 0.3642)","('renewable mar energy', 0.3314)","('options consultation', 0.286)","('small community events', 0.286)","('black bin march', 0.2565)","('south cambs', 0.2388)","('install evcps', 0.2357)","('c5 support', 0.2261)","('repair cafes', 0.2219)"
"('tree council', 0.5148)","('cambridge biodiversity', 0.5022)","('habitat enhancement', 0.4292)","('environmental legacy mar', 0.4169)","('friendly initiatives', 0.3221)","('support parish', 0.2841)","('supplementary dec planning', 0.2353)","('inspection process', 0.1553)","('streams report', 0.1314)","('aimprovement works', 0.1084)"
"('development solution', 0.4156)","('cabinet meetings', 0.3593)","('maintenance contractor', 0.3552)","('electric refuse', 0.325)","('replacement tree', 0.3244)","('reduction', 0.3124)","('hra estate', 0.2436)","('run paper', 0.2414)","('solar panel energy', 0.2349)","('relevant completion date', 0.2078)"
